cuda_device : 0
eos_m_token : EOS_M
beam_len_bonus : 0.6
mode : test
m : TSD
prev_z_method : separate
dataset : kvret
seed : 0
intent : all
vocab_size : 1400
embedding_size : 50
hidden_size : 50
split : None
lr : 5e-05
lr_decay : 0.5
vocab_path : ./vocab/vocab-kvret.pkl
train : ./data/kvret/kvret_train_public.json
dev : ./data/kvret/kvret_dev_public.json
test : ./data/kvret/kvret_test_public.json
entity : ./data/kvret/kvret_entities.json
glove_path : ./data/glove/glove.6B.50d.txt
batch_size : 32
degree_size : 5
z_length : 8
layer_num : 1
dropout_rate : 0.5
epoch_num : 100
rl_epoch_num : 1
cuda : True
spv_proportion : 100
alpha : 0.0
max_ts : 40
early_stop_count : 3
new_vocab : True
model_path : models/kvret-rl.pkl
result_path : results/kvret.csv
teacher_force : 100
beam_search : False
beam_size : 10
sampling : False
use_positional_embedding : False
unfrz_attn_epoch : 0
skip_unsup : False
truncated : False
pretrain : False
START_CSV_SECTION
dial_id,turn_num,user,generated_bspan,bspan,generated_response,response,u_len,m_len,supervised
244,2,it will not be dry in redwood city next week . EOS_M thanks .,dry ; next few day ; redwood city,next few day ; dry ; redwood city EOS_Z1,anytime .,you are welcome .,15,5,True
237,2,"setting navigation now for the quickest route . there is a traffic_info_SLOT , so drive carefully . EOS_M thanks !",coffee EOS_Z1,coffee EOS_Z1,you 're welcome !,anytime .,21,3,True
73,2,it wo n't be overcast or cloudy at all this week in carson EOS_M thanks .,overcast ; carson EOS_Z1,overcast ; carson EOS_Z1,you 're welcome .,you are welcome .,17,5,True
22,2,"you got it , gps set . EOS_M thanks !",shopping EOS_Z1,shopping EOS_Z1,you 're welcome !,no problem !,11,4,True
255,2,"setting direction to address_SLOT EOS_M okay , thanks",shopping EOS_Z1,shopping center EOS_Z1,you 're welcome !,"you 're welcome , always happy to help .",9,10,True
32,2,"setting meeting for saturday at 1pm with sale team to go over budget . EOS_M okay nice , thank you .",meeting ; sale team ; sale over ;,meeting ; sale team ; go over budget ; 1pm ; saturday EOS_Z1,you 're welcome .,my pleasure .,22,4,True
204,2,no it 's not forecast to snow in corona today ; the forecast is weather_attribute_SLOT with a low of temperature_SLOT and a high of temperature_SLOT . EOS_M thank you so much .,snow ; today ; corona EOS_Z1,snow ; today ; corona EOS_Z1,you 're welcome !,you 're welcome . have a great day .,33,10,True
114,2,it will be weather_attribute_SLOT and between temperature_SLOT friday in new york . EOS_M thanks .,new york EOS_Z1,new york ; friday EOS_Z1,you 're welcome .,no problem .,16,4,True
190,2,the event is on date_SLOT at 6pm in conference room address_SLOT will be attending . EOS_M thanks !,conference ; 6pm EOS_Z1,conference ; 6pm EOS_Z1,you are welcome .,"no problem , goodbye .",19,6,True
139,2,in seattle there is weather_attribute_SLOT right now EOS_M thank you !,hail ; seattle EOS_Z1,hail ; seattle EOS_Z1,you 're welcome !,you are most welcome .,12,6,True
76,2,"it will be weather_attribute_SLOT today , snowy on tuesday , weather_attribute_SLOT on wednesday , weather_attribute_SLOT on thursday , weather_attribute_SLOT on friday , snow on saturday and weather_attribute_SLOT on sunday in grand rapid . EOS_M thank you very much car !",grand rapid EOS_Z1,grand rapid EOS_Z1,you 're welcome !,you 're welcome !,41,5,True
187,2,the high for boston this weekend are in the 90 while the low are supposed to be 70 . EOS_M thank you so much for the information .,hot ; boston ; seattle EOS_Z1,hot ; boston EOS_Z1,you 're welcome .,"you 're welcome , glad i could help .",29,10,True
33,2,it is not predicted to drizzle any today or tomorrow in durham . EOS_M thank you,today ; drizzle ; durham EOS_Z1,today ; drizzle ; durham EOS_Z1,you 're welcome !,anytime,17,2,True
153,2,no the only route available ha heavy traffic . i 'm sorry . EOS_M that is ok .,home EOS_Z1,EOS_Z1,"you 're welcome , have a great day .","sorry about it , enjoy some music in the meantime !",19,12,True
105,2,tomorrow in seattle is looking weather_attribute_SLOT with a low of temperature_SLOT and a high of temperature_SLOT . no sign of fog . EOS_M thanks !,today ; foggy EOS_Z1,tomorrow ; foggy ; seattle EOS_Z1,you 're welcome !,no problem !,26,4,True
53,2,it will be rainy the first half of the week and then weather_attribute_SLOT the second and weather_attribute_SLOT over the weekend in compton . EOS_M thanks .,compton EOS_Z1,weekend EOS_Z1,you 're welcome .,you 're welcome .,27,5,True
294,2,setting direction to address_SLOT now . EOS_M thank you very much car !,EOS_Z1,shopping center EOS_Z1,you 're welcome !,you are welcome .,14,5,True
300,2,"navigating to poi_SLOT . EOS_M please pick the quickest route , thank you !",parking garage EOS_Z1,parking EOS_Z1,setting navigation to quickest route .,"i did , and i sent the info on your screen : drive carefully !",15,16,True
21,2,"it must have been a hard day for you if you do n't remember the address of your home.. address_SLOT , i wa kidding , do n't crash me , please EOS_M thanks for the help .",friend house EOS_Z1,home EOS_Z1,you 're welcome !,you 're welcome !,38,5,True
277,2,"in grand rapid , it will be temperature_SLOT today and temperature_SLOT tomorrow . EOS_M thanks .",today ; grand rapid EOS_Z1,today ; grand rapid EOS_Z1,you 're welcome .,you 're welcome .,17,5,True
6,2,safeway is located at address_SLOT EOS_M pick the quickest route to go there and send the info on my screen please,grocery store EOS_Z1,grocery store EOS_Z1,setting navigation to address_SLOT now .,"you 're all set , drive carefully !",22,9,True
123,2,this week in manhattan the temperature will range from temperature_SLOT to temperature_SLOT EOS_M thank you very much car !,manhattan EOS_Z1,manhattan EOS_Z1,you 're welcome !,i 'm here to assist you !,20,8,True
256,2,"the quickest route to poi_SLOT at address_SLOT doe not have any traffic . EOS_M sound great , set the navigation for there .",grocery EOS_Z1,grocery EOS_Z1,"navigation is set for poi_SLOT , at address_SLOT",gps set and have a great day .,24,9,True
104,2,it is not going to rain in san francisco this week . EOS_M thanks .,rain ; san francisco EOS_Z1,rain ; san francisco EOS_Z1,you 're welcome .,no problem .,16,4,True
35,2,it should not be hot in brentwood this week . EOS_M thank you .,hot ; brentwood EOS_Z1,brentwood ; hot EOS_Z1,you 're welcome .,you 're welcome !,15,5,True
3,2,poi_SLOT is located distance_SLOT away with traffic_info_SLOT . it 's located at 638amherst st . EOS_M thank you .,grocery store EOS_Z1,grocery store EOS_Z1,you 're welcome !,"great , glad i could help . have a great day . we will be there soon .",20,19,True
285,0,i need to find out the date and time for my swimming activity !,swimming activity EOS_Z1 date time,swimming activity EOS_Z1 date time,your swimming activity is on date_SLOT at time_SLOT .,"i have two , which one ? i have one for the date_SLOT at time_SLOT and one for the date_SLOT at time_SLOT .",15,24,True
217,0,what 's the current weather in san francisco ?,san francisco EOS_Z1 weather_attribute,san francisco EOS_Z1 weather_attribute,"the weather in san francisco is weather_attribute_SLOT , and weather_attribute_SLOT on the weather in san francisco",there is currently weather_attribute_SLOT in san francisco,10,8,True
37,0,will there be drizzle in redwood city this weekend ?,drizzle ; weekend ; redwood city EOS_Z1,drizzle ; redwood city EOS_Z1,there will be drizzle in redwood city on the forecast .,there will be no drizzle in redwood city this weekend .,11,12,True
272,0,when 's the football activity and who 's attending ?,football activity EOS_Z1 date party time,football activity EOS_Z1 date party time,your football activity is on date_SLOT at time_SLOT with party_SLOT .,"you have four football activity scheduled , one on date_SLOT at time_SLOT with party_SLOT , one on the date_SLOT at time_SLOT with party_SLOT , one on date_SLOT at time_SLOT with party_SLOT , and one on date_SLOT at time_SLOT with party_SLOT .",11,42,True
14,0,find the address to a hospital or clinic .,hospital EOS_Z1,hospital EOS_Z1,poi_SLOT is distance_SLOT away at address_SLOT,poi_SLOT is at address_SLOT real .,10,7,True
103,0,i need to find out the date and time for my lab appointment .,lab appointment EOS_Z1 date time,lab appointment EOS_Z1 date time,your lab appointment is on date_SLOT at time_SLOT .,"for which one ? i have two , one on the date_SLOT at time_SLOT and one on date_SLOT at time_SLOT .",15,22,True
303,0,schedule a conference with the executive team for the 15th of this month at 9am .,15th ; executive team ; conference ; 9am,15th ; executive team ; conference ; 9am EOS_Z1,"okay , scheduling a conference with the 15th of the 15th of the 15th of the 15th of the 15th of the 15th of the 15th of the 15th of the 15th of the 15th of the 15th of the","okay , scheduling a conference with the executive team for the 15th at 9am .",17,16,True
102,0,look up san francisco 's two day weather info to see if it will be warm,warm ; san francisco EOS_Z1,warm ; two day ; san francisco EOS_Z1 weather_attribute,"san francisco , it will be warm in san francisco on the forecast .",it will be weather_attribute_SLOT and hailing in san francisco in the next two day .,17,16,True
213,0,where is the nearest hospital that we can get to quick ?,hospital EOS_Z1,hospital EOS_Z1 traffic_info,poi_SLOT is distance_SLOT away at address_SLOT,"poi_SLOT is distance_SLOT away , though there is a traffic_info_SLOT . would you like direction there ?",13,18,True
12,0,what are the direction to the closest parking garage,parking garage EOS_Z1,parking garage EOS_Z1,the nearest parking garage is poi_SLOT at address_SLOT,"the closest parking garage is poi_SLOT , located distance_SLOT away at address_SLOT",10,13,True
164,0,is it gon na be any blizzard on tuesday in alhambra ?,blizzard ; tuesday ; alhambra EOS_Z1,blizzard ; tuesday ; alhambra EOS_Z1 weather_attribute,it will not be blizzard in alhambra on tuesday .,there is not gon na be any blizzard this week in alhambra ; on tuesday it will weather_attribute_SLOT,13,19,True
232,0,"i need to find out some info for my optometrist appointment , the date and time please .",optometrist appointment EOS_Z1 date time,optometrist appointment EOS_Z1 date time,your optometrist appointment is on date_SLOT at time_SLOT .,"okay , which one ? i have one for the date_SLOT at time_SLOT , and one for the date_SLOT at time_SLOT .",19,23,True
209,0,please set a reminder to take medicine at 7pm tuesday with ana .,tuesday ; ana ; 7pm EOS_Z1,ana ; 7pm EOS_Z1,"okay , setting a reminder for your tuesday at 7pm with ana .","okay , setting a reminder to take your medicine with ana at 7pm on tuesday .",14,17,True
80,0,will it be raining this week in redwood city ?,redwood city EOS_Z1 weather_attribute,redwood city EOS_Z1,the weather forecast for redwood city is weather_attribute_SLOT .,there is n't any rain predicted to fall in redwood city this week,11,14,True
98,0,i need to schedule a doctor 's appointment,doctor EOS_Z1,doctor EOS_Z1,what time would you like to know the doctor 's appointment ?,when ?,9,3,True
280,0,what day is the swimming party and who will be attending ?,swimming EOS_Z1 date party,swimming EOS_Z1 date event party,your swimming activity is on the date_SLOT at time_SLOT with party_SLOT .,"your event_SLOT is on the date_SLOT , with your party_SLOT .",13,12,True
227,0,schedule a tennis activity with martha for friday at 4pm .,friday ; martha ; tennis activity ; 4pm,friday ; martha ; tennis activity ; 4pm EOS_Z1,"okay , scheduling a reminder for your tennis activity with martha for friday at time_SLOT .","okay , scheduling a tennis activity with martha for friday at 4pm .",12,14,True
198,0,what date is my dentist appointment and who is attending ?,dentist appointment EOS_Z1 date party,dentist appointment EOS_Z1 date party,your dentist appointment is on date_SLOT at time_SLOT with party_SLOT .,"you have two dentist appointment , one with your party_SLOT and one with your party_SLOT , both on date_SLOT .",12,21,True
10,0,set reminder for dinner at 11am with mom on friday,friday ; dinner ; 11am EOS_Z1,friday ; dinner ; 11am EOS_Z1,"okay , setting a reminder for dinner at 11am on friday .","okay , scheduling friday dinner with mom at 11am .",11,11,True
19,0,set an appointment for swimming,swimming EOS_Z1 date,swimming EOS_Z1,your swimming class is on date_SLOT at time_SLOT .,what time would like me to set the appointment ?,6,11,True
130,0,will there be clear sky in fresno on wednesday ?,clear sky ; wednesday ; fresno EOS_Z1,clear sky ; wednesday ; fresno EOS_Z1 weather_attribute,it will be weather_attribute_SLOT in fresno on wednesday .,"the forecast say there will be weather_attribute_SLOT in fresno , there is no mention of clear sky on wednesday .",11,21,True
200,0,schedule taking medicine with martha at 5pm next wednesday .,martha ; taking medicine ; 5pm EOS_Z1,martha ; taking medicine ; 5pm EOS_Z1,"okay , setting a reminder for your next medicine on your next taking you to your calendar .",okay scheduling taking medicine with martha at 5pm next wednesday .,11,12,True
67,0,schedule a conference with the vice president on the 5th at 11am .,5th ; vice president ; conference ; 11am,5th ; vice president ; conference ; 11am EOS_Z1,the 5th is with a vice president for the 5th at address_SLOT with a vice president .,conference scheduled for the 5th at 11am with the vice president .,14,13,True
195,0,schedule a dentist appointment on the 8th at 1pm . ana will be joining you .,8th ; ana ; dentist appointment ; 1pm,8th ; ana ; dentist appointment ; 1pm EOS_Z1,"okay , scheduling a dentist appointment with ana for the 8th at time_SLOT with ana .","okay , scheduling a dentist appointment with ana on the 8th at 1pm .",17,15,True
25,0,schedule conference with sale team on the 11th of this month 9am,sale team ; conference ; 11th ; 11th,11th ; sale team ; conference ; 9am EOS_Z1,"okay , scheduling a reminder for your conference with your team for the 11th at time_SLOT .","okay , scheduling a conference with the sale team at 9am on the 11th of this month .",13,19,True
95,0,schedule a swimming activity with jon for december 10th at 3pm .,jon ; swimming activity ; 3pm EOS_Z1,jon ; swimming activity ; 3pm EOS_Z1,"okay , i will schedule a swimming activity with jon for the jon .",your swimming activity with jon ha been scheduled for dec 10th at 3pm .,13,15,True
57,0,"when is my dentist appointment , the date and time ?",dentist appointment EOS_Z1 date time,dentist appointment EOS_Z1 date time,your dentist appointment is on date_SLOT at time_SLOT .,"for which one ? i have two , one at time_SLOT the date_SLOT and one at time_SLOT the date_SLOT .",12,21,True
132,0,what time is my next dinner event and who will be attending ?,dinner EOS_Z1 date time,dinner EOS_Z1 party time,your dinner is on date_SLOT at time_SLOT .,the one at time_SLOT with party_SLOT is on the date_SLOT,14,11,True
55,0,find out the party joining me and date for my doctor appointment .,doctor appointment EOS_Z1 date,doctor appointment EOS_Z1 date party,your doctor 's appointment is on date_SLOT at time_SLOT .,"you have address_SLOT scheduled : party_SLOT on the date_SLOT , your party_SLOT on date_SLOT , your party_SLOT on the date_SLOT , and party_SLOT on the date_SLOT .",14,28,True
246,0,schedule a swimming activity with tom on the 6th of this month at 2pm .,6th ; tom ; swimming activity ; 2pm,6th ; tom ; swimming activity ; 2pm EOS_Z1,"okay , scheduling a swimming activity with tom .","okay , i am scheduling a swimming event with tom on the 6th at 2pm .",16,17,True
31,0,"car , find the date and time for my tennis activity .",tennis activity EOS_Z1 date time,tennis activity EOS_Z1 date time,your tennis activity is on date_SLOT at time_SLOT .,your tennis activity is on the date_SLOT at time_SLOT and your party_SLOT will be attending .,13,17,True
96,0,i would like to know who is attending my meeting and when it is .,meeting EOS_Z1 party time,meeting EOS_Z1 date party time,your meeting is at time_SLOT with party_SLOT .,your party_SLOT will be at the meeting on date_SLOT at time_SLOT .,16,13,True
169,0,find out the date and party attending for my optometrist appointment .,optometrist appointment EOS_Z1 date party,optometrist appointment EOS_Z1 date party,your optometrist appointment is on date_SLOT at time_SLOT with party_SLOT .,"you have address_SLOT scheduled , one with party_SLOT on the date_SLOT , party_SLOT on date_SLOT , and your party_SLOT on the date_SLOT .",13,24,True
214,0,give me the location for the nearest starbucks,EOS_Z1 poi,EOS_Z1 poi,"there is no starbucks nearby , but poi_SLOT is distance_SLOT away .",there are no starbucks around here but we 're distance_SLOT away from poi_SLOT : is it okay to go there ?,9,22,True
43,0,what time is my next tennis activity and who will be attending ?,tennis activity EOS_Z1 party time,tennis activity EOS_Z1 party time,your next tennis activity is at time_SLOT with party_SLOT .,your next tennis activity is on the date_SLOT at time_SLOT with your party_SLOT .,14,15,True
116,0,is it cloudy in cleveland today ?,cloudy ; today ; cleveland EOS_Z1,cloudy ; today ; cleveland EOS_Z1,it will not be cloudy today in cleveland .,it is cloudy right now in cleveland .,8,9,True
208,0,schedule a conference at 6pm on the tenth with sale team .,sale team ; conference ; 6pm EOS_Z1,10th ; sale team ; conference ; 6pm EOS_Z1,"okay , setting a reminder for your conference with your team for the sale team on the sale team with the sale team with the sale team .",i will schedule a conference at 6pm on the tenth with sale team .,13,15,True
77,0,schedule a football activity with ana for today at 11am .,today ; ana ; football activity ; 11am,today ; ana ; football activity ; 11am EOS_Z1,"okay , scheduling a football activity with ana for today at time_SLOT .",scheduled football activity for today at 11am with ana .,12,11,True
94,0,take me to the parking garage closest to my destination,parking garage EOS_Z1,parking garage EOS_Z1,"the nearest parking garage is poi_SLOT , it is distance_SLOT away .","the nearest parking garage is poi_SLOT , it 's distance_SLOT away . navigate you there ?",11,17,True
180,0,please give me the address and direction via a route that avoids all heavy traffic to a hospital around me .,hospital EOS_Z1 traffic_info,hospital EOS_Z1 traffic_info,poi_SLOT is located at address_SLOT real .,poi_SLOT at 611ames ave is distance_SLOT away but there is traffic_info_SLOT on the way . setting navigation now .,22,20,True
285,1,"i have two , which one ? i have one for the date_SLOT at time_SLOT and one for the date_SLOT at time_SLOT . EOS_M thanks !",swimming activity EOS_Z1,swimming activity EOS_Z1,you are welcome .,anytime !,27,3,True
217,1,there is currently weather_attribute_SLOT in san francisco EOS_M okay thanks,san francisco EOS_Z1,san francisco EOS_Z1,no problem .,happy to help,11,4,True
37,1,there will be no drizzle in redwood city this weekend . EOS_M thanks .,drizzle ; weekend ; redwood city EOS_Z1,drizzle ; redwood city EOS_Z1,you 're welcome .,no problem !,15,4,True
272,1,"you have four football activity scheduled , one on date_SLOT at time_SLOT with party_SLOT , one on the date_SLOT at time_SLOT with party_SLOT , one on date_SLOT at time_SLOT with party_SLOT , and one on date_SLOT at time_SLOT with party_SLOT . EOS_M thanks .",football activity EOS_Z1,football activity EOS_Z1,you are welcome .,you 're welcome,45,4,True
14,1,poi_SLOT is at address_SLOT real . EOS_M thank you .,hospital EOS_Z1,hospital EOS_Z1,you 're welcome !,good day,11,3,True
103,1,"for which one ? i have two , one on the date_SLOT at time_SLOT and one on date_SLOT at time_SLOT . EOS_M thanks that will do car .",lab appointment EOS_Z1,lab appointment EOS_Z1,you are welcome .,you 're welcome .,29,5,True
303,1,"okay , scheduling a conference with the executive team for the 15th at 9am . EOS_M thanks .",15th ; executive team ; conference ; 9am,15th ; executive team ; conference ; 9am EOS_Z1,you are welcome .,you 're welcome friend .,19,6,True
102,1,it will be weather_attribute_SLOT and hailing in san francisco in the next two day . EOS_M thank you .,warm ; san francisco EOS_Z1,warm ; two day ; san francisco EOS_Z1,you 're welcome .,no problem .,20,4,True
213,1,"poi_SLOT is distance_SLOT away , though there is a traffic_info_SLOT . would you like direction there ? EOS_M yes sound great .",hospital EOS_Z1,hospital EOS_Z1,poi_SLOT is located at address_SLOT,"okay , heading to address_SLOT real",23,7,True
12,1,"the closest parking garage is poi_SLOT , located distance_SLOT away at address_SLOT EOS_M thank you",parking garage EOS_Z1,parking garage EOS_Z1,you 're welcome !,you 're welcome .,16,5,True
164,1,there is not gon na be any blizzard this week in alhambra ; on tuesday it will weather_attribute_SLOT EOS_M thank you .,blizzard ; tuesday ; alhambra EOS_Z1,blizzard ; tuesday ; alhambra EOS_Z1,you 're welcome !,you are very welcome .,23,6,True
232,1,"okay , which one ? i have one for the date_SLOT at time_SLOT , and one for the date_SLOT at time_SLOT . EOS_M that will do , thanks .",optometrist appointment EOS_Z1,optometrist appointment EOS_Z1,you are welcome .,you 're welcome .,30,5,True
209,1,"okay , setting a reminder to take your medicine with ana at 7pm on tuesday . EOS_M thanks .",tuesday ; ana ; 7pm EOS_Z1,ana ; 7pm EOS_Z1,you are welcome .,you are welcome .,20,5,True
80,1,there is n't any rain predicted to fall in redwood city this week EOS_M thank you .,redwood city EOS_Z1,redwood city EOS_Z1,you 're welcome .,anytime .,18,3,True
98,1,when ? EOS_M it 's at 1pm today .,doctor ; today ; 1pm EOS_Z1,doctor ; today ; 1pm EOS_Z1,"okay , setting a reminder for your doctor 's appointment at 1pm today .",okay . we set up your doctor 's appointment today at 1pm .,10,14,True
280,1,"your event_SLOT is on the date_SLOT , with your party_SLOT . EOS_M thanks !",swimming EOS_Z1,swimming EOS_Z1,you are welcome,happy to help,15,4,True
227,1,"okay , scheduling a tennis activity with martha for friday at 4pm . EOS_M thanks .",friday ; martha ; tennis activity ; 4pm,friday ; martha ; tennis activity ; 4pm EOS_Z1,you 're welcome .,you are welcome .,17,5,True
198,1,"you have two dentist appointment , one with your party_SLOT and one with your party_SLOT , both on date_SLOT . EOS_M thank you , that wa helpful .",dentist appointment EOS_Z1,dentist appointment EOS_Z1,you are welcome,glad i can assist you .,29,7,True
10,1,"okay , scheduling friday dinner with mom at 11am . EOS_M thank you , we are done for now .",friday ; dinner ; 11am EOS_Z1,friday ; dinner ; 11am EOS_Z1,you are welcome .,you are welcome .,21,5,True
19,1,what time would like me to set the appointment ? EOS_M at 3pm on saturday please,swimming ; saturday ; ; 3pm EOS_Z1,swimming ; 3pm ; saturday EOS_Z1,"okay , setting a reminder for your swimming 3pm on saturday at 3pm .",okay i set your appointment for 3pm on saturday . have a good time !,17,16,True
130,1,"the forecast say there will be weather_attribute_SLOT in fresno , there is no mention of clear sky on wednesday . EOS_M thank you",clear sky ; wednesday ; fresno EOS_Z1,clear sky ; wednesday ; fresno EOS_Z1,you 're welcome !,you are welcome,24,4,True
200,1,okay scheduling taking medicine with martha at 5pm next wednesday . EOS_M thank you !,martha ; taking medicine ; 5pm EOS_Z1,martha ; taking medicine ; 5pm EOS_Z1,you 're welcome,taking medicine scheduled for next wednesday at 5pm,16,9,True
67,1,conference scheduled for the 5th at 11am with the vice president . EOS_M perfect .,5th ; vice president ; conference ; 11am,5th ; vice president ; conference ; 11am EOS_Z1,you are welcome .,have a good day .,16,6,True
195,1,"okay , scheduling a dentist appointment with ana on the 8th at 1pm . EOS_M thanks !",8th ; ana ; dentist appointment ; 1pm,8th ; ana ; dentist appointment ; 1pm EOS_Z1,you 're welcome .,glad i can assist you .,18,7,True
25,1,"okay , scheduling a conference with the sale team at 9am on the 11th of this month . EOS_M thanks .",sale team ; conference ; 11th ; 11th,11th ; sale team ; conference ; 9am EOS_Z1,you are welcome .,you are welcome .,22,5,True
95,1,your swimming activity with jon ha been scheduled for dec 10th at 3pm . EOS_M thank you .,jon ; swimming activity ; 3pm EOS_Z1,jon ; swimming activity ; 3pm EOS_Z1,you 're welcome .,it is my job and pleasure .,19,8,True
57,1,"for which one ? i have two , one at time_SLOT the date_SLOT and one at time_SLOT the date_SLOT . EOS_M that will do , thanks .",dentist appointment EOS_Z1,dentist appointment EOS_Z1,you are welcome .,you 're welcome .,28,5,True
132,1,"the one at time_SLOT with party_SLOT is on the date_SLOT EOS_M that will do , thanks .",dinner EOS_Z1,dinner EOS_Z1,you are welcome .,glad i can help .,18,6,True
55,1,"you have address_SLOT scheduled : party_SLOT on the date_SLOT , your party_SLOT on date_SLOT , your party_SLOT on the date_SLOT , and party_SLOT on the date_SLOT . EOS_M cool , thanks",doctor appointment EOS_Z1,doctor appointment EOS_Z1,you are welcome,"my pleasure , goodbye .",32,6,True
246,1,"okay , i am scheduling a swimming event with tom on the 6th at 2pm . EOS_M thank you .",6th ; tom ; swimming activity ; 2pm,6th ; tom ; swimming activity ; 2pm EOS_Z1,you 're welcome .,not a problem .,21,5,True
31,1,your tennis activity is on the date_SLOT at time_SLOT and your party_SLOT will be attending . EOS_M thanks,tennis activity EOS_Z1,tennis activity EOS_Z1,you are welcome .,you 're welcome,19,4,True
96,1,your party_SLOT will be at the meeting on date_SLOT at time_SLOT . EOS_M thanks .,meeting EOS_Z1,meeting EOS_Z1,you are welcome .,happy to help,16,4,True
169,1,"you have address_SLOT scheduled , one with party_SLOT on the date_SLOT , party_SLOT on date_SLOT , and your party_SLOT on the date_SLOT . EOS_M thanks for the info .",optometrist appointment EOS_Z1,optometrist appointment EOS_Z1,you are welcome .,you 're welcome,30,4,True
214,1,"there are no starbucks around here but we 're distance_SLOT away from poi_SLOT : is it okay to go there ? EOS_M sure , just pick the fastest route for me , thanks !",EOS_Z1,EOS_Z1,there is traffic_info_SLOT on the route to poi_SLOT .,"i sent the address with the fastest route on screen , drive carefully !",35,15,True
43,1,your next tennis activity is on the date_SLOT at time_SLOT with your party_SLOT . EOS_M thanks !,tennis activity EOS_Z1,tennis activity EOS_Z1,you are welcome .,glad i can help .,18,6,True
116,1,it is cloudy right now in cleveland . EOS_M thanks .,cloudy ; today ; cleveland EOS_Z1,cloudy ; today ; cleveland EOS_Z1,you 're welcome .,you 're welcome .,12,5,True
208,1,i will schedule a conference at 6pm on the tenth with sale team . EOS_M thank you .,sale team ; conference ; 6pm EOS_Z1,10th ; sale team ; conference ; 6pm EOS_Z1,you are welcome .,you are welcome .,19,5,True
77,1,scheduled football activity for today at 11am with ana . EOS_M thank you .,today ; ana ; football activity ; 11am,today ; ana ; football activity ; 11am EOS_Z1,you 're welcome .,no problem .,15,4,True
94,1,"the nearest parking garage is poi_SLOT , it 's distance_SLOT away . navigate you there ? EOS_M sure , thank you , just pick the quickest route and send me the address on screen",parking garage EOS_Z1,parking garage EOS_Z1,"the address is address_SLOT , i sent the route on your screen , drive carefully !","i sent the info and the quickest info on your screen , you 're welcome !",35,17,True
180,1,poi_SLOT at 611ames ave is distance_SLOT away but there is traffic_info_SLOT on the way . setting navigation now . EOS_M thank you very much car !,hospital EOS_Z1,hospital EOS_Z1,you 're welcome !,you are welcome,27,4,True
46,0,will there be clear sky in danville on thursday ?,clear sky ; thursday ; danville EOS_Z1,clear sky ; thursday ; danville EOS_Z1 weather_attribute,it will be weather_attribute_SLOT in danville on thursday .,weather_attribute_SLOT is predicted in danville on thursday,11,8,True
126,0,where doe my friend live ?,friend EOS_Z1,friend EOS_Z1,your friend address is address_SLOT ave .,jack life at address_SLOT,7,5,True
92,0,"i want to find the agenda , location , and time for my meeting .",meeting EOS_Z1 date time,meeting EOS_Z1 event time,your meeting is on date_SLOT at time_SLOT .,"you have two meeting scheduled , one at time_SLOT in event_SLOT room address_SLOT the company picnic , and one at time_SLOT in address_SLOT to go over the quarterly report .",16,31,True
4,0,what will the weather in fresno be in the next 48 hour ?,fresno EOS_Z1 weather_attribute,fresno EOS_Z1 weather_attribute,"the weather in fresno is weather_attribute_SLOT , weather_attribute_SLOT , weather_attribute_SLOT , weather_attribute_SLOT , weather_attribute_SLOT , weather_attribute_SLOT , weather_attribute_SLOT , weather_attribute_SLOT on saturday , weather_attribute_SLOT on saturday , weather_attribute_SLOT on saturday , weather_attribute_SLOT on saturday , weather_attribute_SLOT on saturday , weather_attribute_SLOT",the weather in fresno over the next address_SLOT be weather_attribute_SLOT with weather_attribute_SLOT .,14,14,True
154,0,schedule a swimming activity with marie on sunday at 6pm .,sunday ; marie ; swimming activity ; 6pm,sunday ; marie ; swimming activity ; 6pm EOS_Z1,"okay , scheduling a swimming activity with marie for sunday at time_SLOT .","okay , i will set a schedule for a swimming activity with marie on sunday at 6pm .",12,19,True
165,0,is it gon na be foggy in exeter on next week ?,foggy ; next week ; exeter EOS_Z1,foggy ; next week ; exeter EOS_Z1,it will not be foggy in exeter next week .,there is no fog in the forecast for exeter next week .,13,13,True
65,0,will there be drizzle in cleveland tomorrow ?,drizzle ; tomorrow ; cleveland EOS_Z1,drizzle ; tomorrow ; cleveland EOS_Z1,it will not drizzle in cleveland tomorrow .,it will not drizzle in cleveland tomorrow .,9,9,True
265,0,is it going to be windy in san francisco tomorrow ?,windy ; tomorrow ; san francisco EOS_Z1,windy ; tomorrow ; san francisco EOS_Z1 weather_attribute,"tomorrow , it will be windy in san francisco tomorrow .","it will be weather_attribute_SLOT in san francisco tomorrow , it should not be windy",12,15,True
111,0,which temperature there will be in alhambra on thursday ?,thursday ; thursday ; alhambra EOS_Z1,thursday ; alhambra EOS_Z1,it will not be weather_attribute_SLOT in alhambra thursday .,"on thursday the temperature in alhambra will be low of temperature_SLOT , and high of temperature_SLOT",11,17,True
45,0,schedule a swimming activity on monday the 1st with my father at 4pm .,monday ; father ; swimming activity ; 4pm,monday ; father ; swimming activity ; 4pm EOS_Z1,"okay , scheduling a swimming activity with your father for monday at time_SLOT with your father .",i will promptly schedule a swimming activity on monday the 1st with your father at 4pm .,15,18,True
151,0,will it be cloudy in inglewood next week ?,cloudy ; next week ; inglewood EOS_Z1,cloudy ; next week ; inglewood EOS_Z1,it will be cloudy on tuesday in inglewood next week .,there are n't any cloudy day in the forecast for inglewood .,10,13,True
